Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
75 68 61
65 60 55
67 58 48
63 52 40
68 56 43
69 56 42
66 54 42
63 56 49
58 50 41
63 52 41
52 45 37
52 42 31
56 46 35
60 51 41
54 46 38
60 50 39
72 58 44
66 53 39
39 34 28
35 29 23
41 32 22
41 33 25
44 41 37
43 39 35
42 37 31
47 40 32
44 38 32
51 46 41
57 51 44
45 40 34
Max Avg Min
58 57 55
59 57 54
53 50 45
45 43 41
49 45 41
48 46 42
46 42 40
51 44 37
37 34 30
39 36 31
39 34 31
33 31 29
33 31 29
44 38 32
46 43 37
46 42 38
51 47 42
59 46 27
28 21 16
17 15 14
25 19 14
30 27 23
43 39 29
39 34 31
35 33 29
37 33 29
38 35 31
49 44 37
46 41 39
39 30 29
Max Avg Min
84 - 53
97 - 78
100 - 45
96 - 48
89 - 52
100 - 44
96 - 43
83 - 46
79 - 36
70 - 39
79 - 46
89 - 48
75 - 35
92 - 53
100 - 71
100 - 55
92 - 47
84 - 52
75 - 47
68 - 47
81 - 34
88 - 59
100 - 70
92 - 76
92 - 70
85 - 65
100 - 76
100 - 83
86 - 51
92 - 70
Max Avg Min
21 - 0
18 - 0
13 - 0
12 - 0
14 - 4
9 - 0
13 - 0
21 - 5
16 - 0
24 - 7
26 - 5
15 - 4
20 - 5
15 - 0
9 - 0
12 - 0
23 - 7
30 - 13
31 - 9
22 - 5
10 - 0
17 - 0
17 - 4
17 - 4
16 - 4
15 - 0
23 - 4
25 - 13
22 - 8
21 - 0
Max Avg Min
30.02 - 29.82
30.14 - 30.04
30.35 - 30.13
30.46 - 30.34
30.36 - 30.27
30.38 - 30.3
30.34 - 30.2
30.3 - 30.14
30.35 - 30.22
30.21 - 29.93
30.46 - 30.04
30.48 - 30.25
30.24 - 29.99
30.01 - 29.85
29.93 - 29.86
29.96 - 29.87
29.9 - 29.7
29.89 - 29.69
30.32 - 29.9
30.39 - 30.3
30.36 - 30.3
30.35 - 30.18
30.16 - 29.89
30.27 - 29.99
30.35 - 30.25
30.37 - 30.14
30.13 - 29.71
29.69 - 29.16
29.59 - 29.26
29.68 - 29.57
Max Avg Min
- 0.00 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.21 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.99 -
- 0.00 -
- 0.00 -
