Jan
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
22 16 10
21 10 -1
20 4 -12
31 25 19
29 13 -3
-2 -9 -16
3 -4 -12
17 6 -6
27 12 -4
40 34 27
40 36 31
44 36 28
45 36 27
35 29 22
22 19 15
34 27 19
20 16 12
21 14 7
37 24 10
35 24 13
13 7 0
15 8 0
10 3 -5
28 11 -6
33 20 7
31 19 6
6 0 -7
3 -4 -11
23 12 1
33 27 20
28 23 17
Max Avg Min
16 14 3
16 8 -11
10 -1 -15
27 21 10
25 7 -15
-17 -23 -27
-8 -15 -21
-3 -6 -10
23 10 -10
36 30 23
37 30 23
30 26 22
31 28 20
29 21 14
14 8 6
29 20 7
10 6 1
15 9 1
26 16 4
25 18 7
6 -6 -9
6 -1 -12
-5 -10 -15
22 6 -16
27 9 -8
19 8 -5
-6 -16 -20
-8 -14 -20
4 -2 -9
24 17 5
17 10 3
Max Avg Min
80 - 71
80 - 61
74 - 52
85 - 57
88 - 53
63 - 49
78 - 51
82 - 42
81 - 61
92 - 82
92 - 69
78 - 58
76 - 57
82 - 58
77 - 56
82 - 55
80 - 54
80 - 66
83 - 58
80 - 63
76 - 42
73 - 57
62 - 51
81 - 43
85 - 36
80 - 51
69 - 45
69 - 51
69 - 39
78 - 43
77 - 49
Max Avg Min
20 - 5
22 - 9
35 - 4
27 - 0
31 - 9
28 - 13
18 - 0
10 - 0
14 - 0
20 - 6
22 - 8
28 - 8
25 - 5
33 - 4
20 - 7
26 - 10
17 - 8
16 - 0
26 - 7
24 - 0
26 - 4
23 - 5
21 - 10
38 - 9
32 - 7
33 - 7
26 - 10
21 - 7
24 - 7
37 - 9
16 - 0
Max Avg Min
30.31 - 30.17
30.43 - 30.09
30.45 - 29.94
30.01 - 29.83
30.05 - 29.91
30.29 - 30.08
30.35 - 30.27
30.54 - 30.32
30.54 - 30.15
30.14 - 29.51
29.78 - 29.4
29.87 - 29.6
29.78 - 29.54
29.88 - 29.58
30.09 - 29.86
29.81 - 29.46
29.99 - 29.72
29.95 - 29.72
29.86 - 29.52
30.07 - 29.6
30.31 - 30.05
30.19 - 29.86
30.62 - 30.22
30.53 - 29.44
29.88 - 29.37
29.82 - 29.42
30.45 - 29.88
30.46 - 30.26
30.24 - 30.01
29.98 - 29.64
30.17 - 29.93
Max Avg Min
- 0.25 -
- 0.22 -
- 0.00 -
- 0.26 -
- 0.59 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.80 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.01 -
- 0.04 -
- 0.12 -
- 0.00 -
- 0.17 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
