Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
65 60 54
63 59 54
72 60 48
70 63 56
71 64 56
74 70 66
72 63 53
56 51 46
59 51 43
57 54 51
58 54 49
61 56 51
58 52 46
49 46 42
58 49 39
67 59 51
52 46 40
58 52 46
64 61 57
64 55 46
53 48 42
55 49 42
44 39 33
46 39 32
50 43 36
60 51 41
64 58 51
63 53 43
48 43 37
45 40 34
Max Avg Min
51 46 37
49 43 41
45 43 42
55 48 44
63 59 53
63 62 57
53 42 32
33 30 27
42 34 26
54 50 41
49 47 46
54 50 39
38 29 21
28 23 20
31 28 25
39 34 25
34 29 23
50 42 34
60 57 50
60 33 18
41 30 24
50 36 21
21 16 7
23 19 15
33 27 22
51 42 31
50 46 41
52 46 37
39 28 21
36 30 23
Max Avg Min
72 - 51
72 - 46
74 - 35
87 - 40
93 - 73
87 - 64
66 - 43
60 - 35
70 - 30
96 - 61
86 - 67
96 - 67
55 - 30
53 - 34
64 - 33
50 - 29
65 - 33
72 - 57
93 - 72
90 - 24
63 - 36
89 - 34
52 - 22
56 - 33
65 - 37
86 - 55
89 - 48
88 - 63
87 - 39
70 - 62
Max Avg Min
16 - 0
8 - 0
8 - 0
9 - 0
9 - 0
14 - 0
12 - 0
15 - 0
9 - 0
23 - 4
13 - 0
17 - 0
20 - 6
21 - 0
13 - 0
14 - 0
17 - 0
13 - 0
17 - 0
15 - 0
16 - 0
13 - 0
13 - 0
12 - 0
9 - 0
8 - 0
9 - 0
0 - 0
0 - 0
13 - 0
Max Avg Min
30.05 - 29.85
30.13 - 30.01
30.25 - 30.12
30.38 - 30.26
30.33 - 30.13
30.12 - 29.81
30.15 - 29.92
30.43 - 30.18
30.47 - 30.3
30.28 - 29.74
29.99 - 29.74
29.98 - 29.53
29.82 - 29.56
30.26 - 29.84
30.31 - 30.17
30.34 - 30.16
30.56 - 30.35
30.55 - 30.32
30.32 - 29.94
30.24 - 29.94
30.29 - 29.94
29.95 - 29.86
30.24 - 29.9
30.53 - 30.25
30.81 - 30.54
30.82 - 30.63
30.62 - 30.25
0 - 0
0 - 0
30.4 - 30.31
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.26 -
- 0.43 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.25 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
