Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
65 56 46
74 62 50
73 62 50
73 62 50
71 66 61
67 55 43
55 47 38
54 44 34
56 46 35
58 48 38
64 54 43
58 51 44
48 42 36
58 45 31
66 55 44
58 53 48
63 56 49
63 57 50
50 44 37
43 38 33
35 28 21
29 21 13
39 33 27
45 36 26
53 46 39
62 56 50
57 48 38
40 38 36
43 37 30
46 43 39
Max Avg Min
47 42 38
47 44 36
56 51 45
59 53 46
60 57 53
61 45 35
36 32 26
29 26 23
37 30 25
35 32 30
50 42 30
48 37 28
28 25 21
35 28 23
34 32 31
45 37 31
54 49 45
55 48 37
39 26 16
31 22 11
33 29 13
19 13 8
28 24 19
31 28 24
41 34 30
53 49 43
53 38 30
31 29 26
32 27 22
41 33 25
Max Avg Min
86 - 30
80 - 20
94 - 39
96 - 49
87 - 47
87 - 53
82 - 27
79 - 20
73 - 20
77 - 24
89 - 39
82 - 41
67 - 22
72 - 25
60 - 17
86 - 30
88 - 55
83 - 48
76 - 25
89 - 22
96 - 61
84 - 47
79 - 52
85 - 46
73 - 44
83 - 64
90 - 64
73 - 50
75 - 36
93 - 48
Max Avg Min
17 - 5
21 - 6
15 - 0
16 - 0
25 - 7
30 - 6
24 - 0
10 - 0
12 - 0
9 - 0
33 - 4
38 - 14
30 - 6
18 - 0
21 - 5
21 - 5
29 - 8
36 - 14
32 - 13
16 - 4
28 - 6
14 - 5
15 - 4
15 - 0
21 - 6
22 - 9
24 - 4
18 - 7
15 - 0
21 - 5
Max Avg Min
29.99 - 29.77
30.02 - 29.94
30.14 - 30.02
30.16 - 30.04
30.04 - 29.67
30.21 - 29.63
30.43 - 30.21
30.48 - 30.32
30.32 - 30.14
30.16 - 30
29.99 - 29.3
29.9 - 29.26
30.27 - 29.92
30.34 - 30.18
30.27 - 30.18
30.18 - 30.06
30.06 - 29.7
29.69 - 29.46
30.16 - 29.68
30.32 - 30.17
30.24 - 29.91
30.28 - 30.08
30.23 - 30.01
30.38 - 30.25
30.29 - 30.18
30.27 - 30.15
30.43 - 30.13
30.41 - 30.35
30.41 - 30.28
30.27 - 29.88
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.47 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.73 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.44 -
- 0.26 -
- 0.00 -
- 0.12 -
- 0.55 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.54 -
- 0.81 -
- 0.00 -
- 0.00 -
- 0.15 -
