Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
52 49 46
51 45 38
49 42 34
53 50 46
52 49 45
50 44 38
39 37 34
41 37 33
40 30 20
34 27 20
42 36 29
37 31 25
30 25 20
36 28 19
35 32 28
41 35 28
37 35 33
38 32 25
34 29 23
36 33 29
38 34 29
39 35 31
51 43 34
49 44 39
41 37 33
34 30 25
25 23 20
28 23 18
37 33 28
43 38 32
Max Avg Min
40 36 35
36 34 33
40 33 29
49 44 39
48 41 38
48 39 27
27 25 23
29 25 22
31 24 8
19 14 11
26 21 17
26 21 13
12 9 7
24 17 6
30 26 20
32 28 22
32 30 28
30 26 20
28 23 19
23 21 20
24 23 21
29 25 19
41 35 29
43 39 34
35 33 31
32 22 16
17 15 13
23 17 12
29 25 22
33 30 26
Max Avg Min
66 - 43
79 - 50
86 - 35
89 - 53
93 - 50
93 - 48
70 - 50
65 - 42
92 - 44
68 - 31
73 - 36
70 - 46
63 - 27
75 - 46
89 - 52
82 - 57
92 - 60
92 - 60
85 - 59
72 - 43
75 - 49
82 - 52
86 - 50
93 - 69
96 - 72
96 - 58
78 - 57
85 - 58
82 - 56
86 - 60
Max Avg Min
23 - 6
14 - 5
21 - 0
24 - 8
18 - 0
31 - 4
26 - 7
12 - 0
25 - 0
24 - 6
16 - 0
18 - 4
18 - 5
13 - 0
16 - 4
18 - 6
16 - 0
10 - 5
15 - 0
21 - 6
22 - 6
17 - 7
25 - 8
24 - 6
31 - 0
33 - 8
17 - 7
12 - 0
13 - 0
17 - 0
Max Avg Min
29.94 - 29.75
29.94 - 29.8
30.24 - 29.95
30.19 - 29.8
29.98 - 29.51
30.01 - 29.48
30.33 - 30.01
30.45 - 30.26
30.23 - 30.08
30.44 - 30.24
30.34 - 30.24
30.39 - 30.31
30.56 - 30.38
30.65 - 30.36
30.34 - 29.88
30.21 - 29.82
30.35 - 30.18
30.33 - 30.19
30.18 - 30.05
30.27 - 30.13
30.44 - 30.15
30.45 - 30.19
30.17 - 29.62
29.82 - 29.49
29.91 - 29.55
30.01 - 29.58
30.07 - 29.95
30.15 - 30.01
30.03 - 29.89
30.09 - 29.94
Max Avg Min
- 0.00 -
- 0.00 -
- 0.05 -
- 0.41 -
- 0.29 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.00 -
- 0.12 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.13 -
- 0.77 -
- 0.12 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
